Protein_ID,Binding_Affinity,Grid_Center,Grid_Size,Status,Message,Timestamp
RQP14902.1,-5.461,"(3.513, -0.739, 0.884)","(58.639, 52.34, 58.211)",Success,OK,2026-01-04T05:11:10.822767
RQP15103.1,-4.75,"(16.409, -4.079, 12.453)","(96.738, 56.562, 100.526)",Success,OK,2026-01-04T05:11:28.312172
RQP15415.1,-6.058,"(9.262, 10.031, 14.36)","(76.14, 93.322, 109.465)",Success,OK,2026-01-04T05:11:49.751014
RQP15777.1,-5.917,"(-0.211, 0.049, 0.631)","(46.326, 44.562, 62.496)",Success,OK,2026-01-04T05:12:01.711301
RQP15898.1,-5.062,"(-1.559, -3.629, 1.043)","(55.185, 69.308, 72.443)",Success,OK,2026-01-04T05:12:16.439737
RQP15921.1,-5.104,"(0.206, -1.361, -9.513)","(68.226, 53.155, 126.0)",Success,OK,2026-01-04T05:12:33.217239
RQP16300.1,-4.845,"(0.438, 0.769, 27.523)","(61.355, 60.516, 118.336)",Success,OK,2026-01-04T05:12:50.956566
RQP16397.1,-5.024,"(-2.436, -0.032, -6.237)","(57.387, 59.073, 76.867)",Success,OK,2026-01-04T05:13:05.835118
RQP16864.1,-6.323,"(-19.584, -0.708, -5.095)","(90.777, 73.065, 81.195)",Success,OK,2026-01-04T05:13:24.492600
RQP17440.1,-5.751,"(8.297, 0.7, -4.461)","(62.033, 56.253, 76.145)",Success,OK,2026-01-04T05:13:39.263614
RQP17833.1,-5.505,"(0.92, 9.291, -1.424)","(60.053, 78.858, 101.444)",Success,OK,2026-01-04T05:13:56.410337
RQP17942.1,-4.668,"(8.42, 9.771, 1.464)","(95.323, 82.842, 99.966)",Success,OK,2026-01-04T05:14:17.590199
RQP18038.1,-5.375,"(-18.713, 12.801, 2.174)","(103.517, 87.154, 78.139)",Success,OK,2026-01-04T05:14:37.698737
RQP18260.1,-6.029,"(-1.702, 17.223, -1.309)","(51.882, 111.353, 68.369)",Success,OK,2026-01-04T05:14:54.441775
RQP18839.1,-5.034,"(-9.846, 0.271, 3.072)","(99.044, 50.143, 70.158)",Success,OK,2026-01-04T05:15:09.456314
RQP18868.1,-4.97,"(-9.383, -0.635, 0.502)","(69.723, 67.785, 70.161)",Success,OK,2026-01-04T05:15:25.581081
RQP18952.1,-5.283,"(4.601, 6.824, -4.608)","(47.591, 54.2, 55.256)",Success,OK,2026-01-04T05:15:37.998655
RQP19008.1,-5.51,"(-4.528, 16.187, 4.546)","(65.09, 100.154, 73.822)",Success,OK,2026-01-04T05:15:57.081764
RQP19119.1,-6.426,"(-1.884, -0.098, 5.252)","(65.724, 70.022, 84.664)",Success,OK,2026-01-04T05:16:14.426780
RQP19435.1,-4.146,"(13.139, 0.592, 12.839)","(87.059, 44.676, 86.796)",Success,OK,2026-01-04T05:16:29.613758
RQP19483.1,-5.906,"(-0.072, 2.091, -6.015)","(65.321, 78.73, 78.534)",Success,OK,2026-01-04T05:16:48.015597
RQP19551.1,-5.435,"(-0.012, -7.892, -1.79)","(48.241, 65.73, 66.853)",Success,OK,2026-01-04T05:17:01.791153
RQP19832.1,-7.02,"(-3.894, -2.173, -0.357)","(73.455, 63.018, 84.233)",Success,OK,2026-01-04T05:17:19.555200
RQP19858.1,-7.011,"(-5.154, 1.628, -6.073)","(87.577, 64.216, 85.051)",Success,OK,2026-01-04T05:17:39.347902
RQP20187.1,-4.344,"(-11.455, 4.489, -11.367)","(81.032, 68.035, 86.577)",Success,OK,2026-01-04T05:17:56.058968
UFN91637.1,-4.558,"(-3.716, 4.357, 16.462)","(117.558, 126.0, 126.0)",Success,OK,2026-01-04T05:18:26.106620
UFN91731.1,-4.695,"(0.7, -11.898, -17.979)","(56.574, 101.619, 126.0)",Success,OK,2026-01-04T05:18:43.680485
UFN92115.1,-6.01,"(6.206, -2.013, -2.881)","(62.253, 65.716, 99.032)",Success,OK,2026-01-04T05:19:00.574214
UFN92221.1,-5.785,"(-15.251, -5.829, -14.284)","(78.169, 50.977, 77.78)",Success,OK,2026-01-04T05:19:15.550647
UFN92423.1,-4.685,"(9.732, -0.349, -19.056)","(74.537, 52.252, 126.0)",Success,OK,2026-01-04T05:19:33.392286
UFN92442.1,-5.088,"(3.451, 0.97, -0.766)","(58.962, 51.162, 75.162)",Success,OK,2026-01-04T05:19:47.401182
UFN92546.1,-5.371,"(0.538, -0.847, -1.324)","(59.53, 57.14, 60.57)",Success,OK,2026-01-04T05:20:01.699031
UFN92566.1,-5.441,"(0.872, 0.733, 4.175)","(48.438, 52.952, 59.122)",Success,OK,2026-01-04T05:20:14.075044
UFN92593.1,-5.263,"(-7.535, -8.702, -5.482)","(81.412, 86.693, 63.31)",Success,OK,2026-01-04T05:20:30.168945
UFN92822.1,-4.706,"(13.551, 4.941, 5.32)","(87.36, 74.409, 74.216)",Success,OK,2026-01-04T05:20:48.683061
UFN92974.1,-6.588,"(2.899, 3.366, 7.538)","(56.533, 53.173, 67.539)",Success,OK,2026-01-04T05:21:02.156268
UFN93043.1,-5.386,"(-1.413, -7.569, 1.547)","(103.105, 126.0, 76.551)",Success,OK,2026-01-04T05:21:24.013888
UFN93045.1,-5.931,"(-6.246, -1.381, 7.291)","(52.953, 44.652, 71.8)",Success,OK,2026-01-04T05:21:37.205846
UFN94197.1,-4.919,"(-6.364, 8.821, 2.485)","(74.25, 66.494, 74.757)",Success,OK,2026-01-04T05:21:51.880927
UFN94304.1,-4.425,"(-7.139, -8.221, -17.835)","(68.164, 83.856, 98.636)",Success,OK,2026-01-04T05:22:09.142845
UFN94398.1,-5.985,"(11.628, 4.666, -6.397)","(69.45, 88.788, 80.491)",Success,OK,2026-01-04T05:22:26.466701
UFN94410.1,-4.935,"(-1.677, 0.24, 0.197)","(60.992, 53.668, 63.023)",Success,OK,2026-01-04T05:22:39.913796
UFN94417.1,-5.831,"(6.637, 5.541, -15.61)","(55.91, 56.015, 85.443)",Success,OK,2026-01-04T05:22:54.384554
UFN94749.1,-5.522,"(18.781, 3.572, -2.887)","(92.102, 70.361, 110.238)",Success,OK,2026-01-04T05:23:12.887275
UFN94781.1,-5.891,"(-9.805, 6.544, -2.083)","(64.114, 95.03, 60.581)",Success,OK,2026-01-04T05:23:28.692636
UFN94866.1,-4.725,"(-1.167, -9.651, 3.339)","(61.494, 80.22, 83.799)",Success,OK,2026-01-04T05:23:46.175894
UFN94959.1,-5.854,"(7.099, 7.007, 8.413)","(81.504, 71.858, 102.697)",Success,OK,2026-01-04T05:24:03.824454
UFN95324.1,-4.805,"(2.422, -5.719, 1.221)","(75.594, 78.295, 126.0)",Success,OK,2026-01-04T05:24:23.524140
UFN95438.1,-4.868,"(-8.656, -0.408, -4.31)","(61.854, 53.837, 46.901)",Success,OK,2026-01-04T05:24:35.938568
UFN95457.1,-4.723,"(9.325, 4.779, 8.339)","(79.086, 88.144, 95.286)",Success,OK,2026-01-04T05:24:55.461983
UFN95755.1,-5.353,"(-3.353, 2.075, -16.37)","(108.482, 75.716, 94.848)",Success,OK,2026-01-04T05:25:16.301124
UFN96360.1,-4.857,"(-1.316, -0.058, -6.25)","(98.24, 101.528, 88.907)",Success,OK,2026-01-04T05:25:37.012043
UFN96424.1,-5.278,"(0.328, 2.878, 16.256)","(67.624, 78.578, 102.586)",Success,OK,2026-01-04T05:25:57.029035
UFN96551.1,-4.461,"(18.905, 9.415, 5.292)","(105.705, 84.184, 126.0)",Success,OK,2026-01-04T05:26:19.497742
UFN96606.1,-5.811,"(-7.339, -11.02, -2.624)","(69.76, 64.864, 92.533)",Success,OK,2026-01-04T05:26:35.095242
UFN96765.1,-4.523,"(15.038, 9.914, -0.156)","(96.716, 97.494, 108.93)",Success,OK,2026-01-04T05:26:58.152645
UFN96782.1,-5.587,"(-10.831, 7.062, 7.203)","(79.563, 96.526, 93.614)",Success,OK,2026-01-04T05:27:20.077081
UFN96870.1,-6.046,"(2.796, -2.692, -1.107)","(60.353, 72.46, 84.91)",Success,OK,2026-01-04T05:27:37.632991
UFN96941.1,-4.063,"(7.992, -7.609, -4.955)","(58.407, 111.335, 126.0)",Success,OK,2026-01-04T05:27:54.074052
UFN97006.1,-5.922,"(2.253, 0.363, -11.351)","(101.977, 85.697, 81.116)",Success,OK,2026-01-04T05:28:13.971046
UFN97118.1,-5.427,"(-0.134, -7.242, -2.185)","(58.304, 73.743, 67.088)",Success,OK,2026-01-04T05:28:30.374885
UFN97188.1,-4.9,"(-16.294, -2.373, 10.093)","(95.88, 69.491, 81.16)",Success,OK,2026-01-04T05:28:48.222472
UFN97849.1,-6.19,"(0.592, -1.955, 0.672)","(48.052, 55.502, 55.673)",Success,OK,2026-01-04T05:29:00.687181
UHH27913.1,-5.701,"(-8.861, 1.18, 1.49)","(78.2, 56.234, 66.551)",Success,OK,2026-01-04T05:29:16.680093
UHH29339.1,-4.794,"(-1.02, -2.832, -1.913)","(91.262, 61.959, 69.94)",Success,OK,2026-01-04T05:29:32.034024
UHH29470.1,-5.808,"(1.412, -0.788, 5.451)","(55.157, 61.102, 71.384)",Success,OK,2026-01-04T05:29:46.454903
UHH30311.1,-5.262,"(-19.493, 1.811, -4.351)","(85.448, 53.991, 59.917)",Success,OK,2026-01-04T05:30:01.708994
UHH30931.1,-5.665,"(-2.453, -3.155, -10.127)","(53.815, 57.278, 97.246)",Success,OK,2026-01-04T05:30:16.787737
UHH32105.1,-5.042,"(0.136, 0.103, 1.405)","(42.752, 45.971, 50.658)",Success,OK,2026-01-04T05:30:27.960718
UHH32120.1,-4.761,"(-4.83, -16.075, -18.181)","(47.443, 81.775, 86.07)",Success,OK,2026-01-04T05:30:42.776977
UHH32208.1,-5.641,"(-0.361, 4.089, 3.625)","(71.945, 100.988, 82.709)",Success,OK,2026-01-04T05:31:00.896628
UNT41859.1,-5.952,"(1.445, -3.399, 23.026)","(56.288, 64.363, 125.535)",Success,OK,2026-01-04T05:31:18.523157
UNT42039.1,-6.331,"(1.304, 10.401, -0.838)","(56.452, 89.842, 63.07)",Success,OK,2026-01-04T05:31:34.052707
UNT42279.1,-5.471,"(-12.063, 6.694, -14.873)","(80.866, 74.774, 105.422)",Success,OK,2026-01-04T05:31:51.935294
UNT44009.1,-5.72,"(0.607, 1.905, 4.361)","(67.648, 55.861, 74.986)",Success,OK,2026-01-04T05:32:07.885562
UNT44917.1,-5.178,"(0.525, -22.43, 1.096)","(55.588, 91.251, 56.274)",Success,OK,2026-01-04T05:32:22.458351
URF02678.1,-5.045,"(-1.215, -3.221, -5.192)","(67.805, 71.125, 65.953)",Success,OK,2026-01-04T05:32:38.260483
URF02768.1,-5.888,"(-1.684, 1.387, -0.238)","(57.382, 57.716, 60.612)",Success,OK,2026-01-04T05:32:51.945807
URF03772.1,-6.136,"(5.15, -9.403, -2.372)","(65.097, 68.958, 72.037)",Success,OK,2026-01-04T05:33:09.146631
URF03934.1,-5.205,"(0.012, 1.002, -4.167)","(64.286, 75.587, 73.364)",Success,OK,2026-01-04T05:33:26.472178
URF03936.1,-5.779,"(1.646, -1.352, 2.064)","(61.137, 66.056, 76.005)",Success,OK,2026-01-04T05:33:42.387424
URF03965.1,-6.155,"(2.476, -1.314, -0.611)","(74.916, 76.219, 85.198)",Success,OK,2026-01-04T05:34:02.550961
URF04128.1,-5.219,"(1.666, -1.781, 4.017)","(64.091, 58.938, 66.995)",Success,OK,2026-01-04T05:34:16.660097
URF04241.1,-5.089,"(-5.927, 17.587, -3.764)","(59.728, 88.756, 85.356)",Success,OK,2026-01-04T05:34:34.179128
URF04345.1,-5.013,"(4.245, -4.061, 8.308)","(93.411, 126.0, 115.684)",Success,OK,2026-01-04T05:34:58.204511
URF04347.1,-4.464,"(7.218, -5.793, 6.331)","(114.548, 82.641, 126.0)",Success,OK,2026-01-04T05:35:20.901150
URF04870.1,-4.915,"(10.356, 14.156, 11.897)","(69.831, 90.676, 77.92)",Success,OK,2026-01-04T05:35:37.584398
URF05611.1,-5.299,"(23.088, 6.882, 13.773)","(97.339, 66.943, 92.776)",Success,OK,2026-01-04T05:35:54.667998
URF05691.1,-6.19,"(-5.701, 7.257, -10.475)","(69.684, 67.18, 98.978)",Success,OK,2026-01-04T05:36:12.985158
URF06530.1,-5.751,"(0.67, -0.43, 2.46)","(67.072, 56.997, 83.281)",Success,OK,2026-01-04T05:36:29.605831
URF07215.1,-4.546,"(-13.13, -13.212, -21.208)","(74.162, 68.405, 87.684)",Success,OK,2026-01-04T05:36:46.343223
URF07388.1,-4.859,"(1.595, -0.506, 1.205)","(52.718, 56.625, 64.438)",Success,OK,2026-01-04T05:37:00.426376
URF07462.1,-4.808,"(3.009, 25.855, 14.273)","(77.126, 121.576, 109.472)",Success,OK,2026-01-04T05:37:25.166167
URF08003.1,-4.931,"(-1.944, -2.863, -7.607)","(62.783, 52.573, 83.357)",Success,OK,2026-01-04T05:37:39.314609
URF08073.1,-5.181,"(4.508, 3.03, 4.707)","(63.829, 74.179, 71.146)",Success,OK,2026-01-04T05:37:54.149125
URF08089.1,-5.712,"(1.188, 0.452, 2.467)","(56.507, 71.505, 73.101)",Success,OK,2026-01-04T05:38:09.812584
URF08123.1,-5.103,"(-2.377, -4.646, 12.459)","(62.079, 77.761, 96.644)",Success,OK,2026-01-04T05:38:28.550450
URF08213.1,-5.167,"(-1.26, -1.641, -6.616)","(60.252, 73.524, 85.604)",Success,OK,2026-01-04T05:38:46.203546
UUD58724.1,-5.999,"(0.23, 3.523, 4.874)","(53.49, 60.866, 75.869)",Success,OK,2026-01-04T05:39:00.515535
UUD59611.1,-6.103,"(3.06, 3.2, -12.962)","(66.466, 45.824, 73.106)",Success,OK,2026-01-04T05:39:14.596649
UUD59866.1,-3.998,"(-10.761, 5.395, -3.329)","(115.193, 99.596, 126.0)",Success,OK,2026-01-04T05:39:36.056035
UUD60248.1,-6.133,"(-2.964, 0.471, -17.407)","(69.32, 63.473, 104.012)",Success,OK,2026-01-04T05:39:55.256270
UUD60249.1,-4.929,"(-3.875, -24.764, -8.899)","(64.095, 98.195, 77.178)",Success,OK,2026-01-04T05:40:13.055467
UUD60489.1,-6.474,"(0.811, -0.275, -8.963)","(56.957, 64.124, 74.916)",Success,OK,2026-01-04T05:40:29.010535
UUD61549.1,-5.295,"(2.611, 0.381, -2.874)","(66.559, 67.448, 66.168)",Success,OK,2026-01-04T05:40:46.257800
UUD61982.1,-6.928,"(4.073, 0.335, -4.688)","(70.287, 54.343, 75.087)",Success,OK,2026-01-04T05:41:01.582606
UZF53849.1,-6.169,"(-7.16, -3.226, -1.389)","(71.886, 59.325, 106.888)",Success,OK,2026-01-04T05:41:17.819245
UZF53880.1,-5.165,"(5.891, 2.791, -10.145)","(79.627, 66.147, 77.268)",Success,OK,2026-01-04T05:41:33.191043
UZF53943.1,-4.726,"(3.3, 3.644, 6.105)","(77.131, 84.672, 117.021)",Success,OK,2026-01-04T05:41:54.519628
UZF53966.1,-5.745,"(-37.291, -0.292, -17.093)","(126.0, 67.273, 117.009)",Success,OK,2026-01-04T05:42:19.351507
UZF53980.1,-5.3,"(-3.909, -1.388, -5.092)","(84.072, 69.172, 83.725)",Success,OK,2026-01-04T05:42:38.590523
UZF54063.1,-5.59,"(-0.992, -7.475, -3.393)","(64.965, 65.421, 68.938)",Success,OK,2026-01-04T05:42:54.771558
UZF54184.1,-6.447,"(-6.288, 4.276, -13.419)","(62.812, 86.119, 96.512)",Success,OK,2026-01-04T05:43:13.714496
UZF54256.1,-5.901,"(-0.18, 1.461, 0.724)","(51.109, 57.099, 56.46)",Success,OK,2026-01-04T05:43:26.646712
UZF54286.1,-5.517,"(-8.084, -11.211, -15.678)","(80.827, 94.169, 120.416)",Success,OK,2026-01-04T05:43:48.837328
UZF54299.1,-5.947,"(5.201, 15.229, -0.072)","(68.447, 101.687, 72.723)",Success,OK,2026-01-04T05:44:07.483471
UZF54333.1,-4.876,"(8.29, 3.517, 8.864)","(114.941, 79.147, 121.376)",Success,OK,2026-01-04T05:44:28.899681
UZF55127.1,-4.821,"(-2.161, 8.399, 3.22)","(112.736, 114.668, 116.463)",Success,OK,2026-01-04T05:44:55.930666
UZF55190.1,-4.316,"(-8.374, 9.258, 5.219)","(113.466, 102.58, 126.0)",Success,OK,2026-01-04T05:45:20.772922
UZF55287.1,-6.251,"(6.686, 3.007, 5.292)","(59.482, 59.344, 83.203)",Success,OK,2026-01-04T05:45:35.941189
UZF55313.1,-6.008,"(-4.478, 3.627, 12.581)","(67.471, 63.175, 104.432)",Success,OK,2026-01-04T05:45:52.709989
UZF55465.1,-6.333,"(-0.819, -0.568, -0.771)","(54.212, 46.968, 53.443)",Success,OK,2026-01-04T05:46:04.354405
UZF55688.1,-7.139,"(8.201, -2.713, 4.744)","(84.679, 72.499, 88.939)",Success,OK,2026-01-04T05:46:24.985056
UZF55733.1,-4.945,"(0.79, -1.776, -8.404)","(47.067, 49.314, 86.072)",Success,OK,2026-01-04T05:46:37.952320
UZF55742.1,-6.008,"(2.461, 8.103, 14.397)","(58.279, 72.266, 94.334)",Success,OK,2026-01-04T05:46:54.675658
UZF55950.1,-4.743,"(-3.039, -0.443, -10.432)","(63.907, 52.97, 69.333)",Success,OK,2026-01-04T05:47:09.026021
UZF56195.1,-4.664,"(10.705, -0.106, -4.473)","(95.0, 98.538, 79.431)",Success,OK,2026-01-04T05:47:27.608626
UZF56337.1,-5.815,"(-0.396, 0.812, -1.395)","(71.736, 81.236, 88.779)",Success,OK,2026-01-04T05:47:46.801242
UZF56608.1,-5.06,"(-0.511, 8.818, 15.134)","(51.373, 57.632, 83.286)",Success,OK,2026-01-04T05:48:01.503629
UZF56689.1,-5.087,"(-8.413, -7.114, -3.437)","(88.261, 95.589, 121.753)",Success,OK,2026-01-04T05:48:23.231851
UZF56904.1,-5.517,"(-0.885, -5.717, 0.571)","(49.028, 61.058, 78.7)",Success,OK,2026-01-04T05:48:37.292188
UZF57000.1,-5.592,"(-0.066, -7.94, -9.387)","(61.088, 61.594, 79.112)",Success,OK,2026-01-04T05:48:51.241753
UZF57126.1,-5.534,"(-1.098, 3.523, -3.989)","(53.984, 68.831, 87.705)",Success,OK,2026-01-04T05:49:08.075946
UZF57260.1,-6.281,"(1.625, 1.943, -0.298)","(60.01, 66.218, 75.466)",Success,OK,2026-01-04T05:49:23.996962
UZF57465.1,-5.83,"(0.11, -15.965, -14.683)","(56.405, 95.191, 88.419)",Success,OK,2026-01-04T05:49:42.414422
UZF57551.1,-5.577,"(-2.187, -1.358, 5.977)","(80.806, 64.987, 120.565)",Success,OK,2026-01-04T05:50:01.247110
UZF57696.1,-4.94,"(-2.103, -6.953, 9.397)","(74.848, 70.797, 84.029)",Success,OK,2026-01-04T05:50:18.119049
UZF57723.1,-5.747,"(-0.128, -1.584, -3.111)","(55.282, 52.61, 63.649)",Success,OK,2026-01-04T05:50:31.347462
UZF57743.1,-6.029,"(9.07, -5.816, 6.578)","(75.799, 76.61, 106.739)",Success,OK,2026-01-04T05:50:51.710733
UZF58013.1,-6.749,"(-5.899, 2.323, -0.238)","(66.806, 59.854, 62.61)",Success,OK,2026-01-04T05:51:06.710021
UZF58072.1,-4.624,"(-6.843, -4.115, -14.407)","(84.574, 82.898, 126.0)",Success,OK,2026-01-04T05:51:28.484924
UZF58451.1,-5.894,"(5.895, 2.731, 0.097)","(49.422, 53.05, 76.758)",Success,OK,2026-01-04T05:51:42.407413
UZF58490.1,-5.038,"(5.055, -1.237, 4.694)","(69.605, 105.528, 95.615)",Success,OK,2026-01-04T05:52:02.785989
UZF58541.1,-4.582,"(-0.175, -12.002, -1.662)","(96.382, 80.495, 55.426)",Success,OK,2026-01-04T05:52:19.082587
UZF59043.1,-5.81,"(2.464, 1.472, -2.991)","(64.199, 54.86, 70.572)",Success,OK,2026-01-04T05:52:32.924918
UZF59075.1,-6.307,"(0.076, 2.973, 2.557)","(65.009, 58.355, 80.648)",Success,OK,2026-01-04T05:52:49.122197
UZF59271.1,-5.211,"(3.568, 7.749, 0.401)","(79.683, 75.881, 126.0)",Success,OK,2026-01-04T05:53:08.260698
UZF59280.1,-5.548,"(6.898, 5.694, 1.72)","(113.765, 76.278, 75.118)",Success,OK,2026-01-04T05:53:25.353202
UZF59281.1,-5.305,"(-0.301, 3.118, 0.25)","(48.732, 52.873, 58.631)",Success,OK,2026-01-04T05:53:37.574190
UZF59285.1,-5.343,"(2.753, -5.949, 1.997)","(66.518, 101.626, 98.586)",Success,OK,2026-01-04T05:53:57.855474
UZF59342.1,-5.666,"(0.463, -0.484, 12.27)","(60.713, 62.098, 83.569)",Success,OK,2026-01-04T05:54:13.294440
WLI87801.1,-5.442,"(-18.565, 0.97, -0.552)","(89.646, 66.63, 69.509)",Success,OK,2026-01-04T05:54:31.359221
WLI88218.1,-4.758,"(-4.32, 7.194, 9.884)","(61.713, 92.222, 126.0)",Success,OK,2026-01-04T05:54:50.843430
WLI88301.1,-5.62,"(8.789, -3.926, 2.478)","(72.214, 109.452, 84.079)",Success,OK,2026-01-04T05:55:11.957735
WLI88469.1,-5.662,"(-2.845, 0.269, -1.964)","(72.589, 56.569, 63.273)",Success,OK,2026-01-04T05:55:27.103125
WLI88573.1,-6.285,"(0.433, -10.075, 0.524)","(57.348, 74.733, 61.184)",Success,OK,2026-01-04T05:55:42.435019
WLI88671.1,-4.041,"(17.16, 29.842, 2.382)","(98.456, 122.194, 77.94)",Success,OK,2026-01-04T05:56:01.464980
WLI88792.1,-6.202,"(1.32, -1.793, -9.507)","(61.612, 60.811, 84.52)",Success,OK,2026-01-04T05:56:17.346585
WLI88897.1,-4.745,"(7.209, 7.562, -18.067)","(76.789, 67.557, 90.048)",Success,OK,2026-01-04T05:56:34.345144
WLI89223.1,-5.195,"(1.53, -0.011, -3.876)","(53.245, 43.015, 66.374)",Success,OK,2026-01-04T05:56:46.990111
WLI89351.1,-5.59,"(2.381, 3.534, 18.047)","(55.512, 55.689, 100.708)",Success,OK,2026-01-04T05:57:03.239320
WLI90092.1,-5.299,"(0.409, 3.133, 3.701)","(53.963, 58.573, 61.839)",Success,OK,2026-01-04T05:57:16.744530
WLI90673.1,-5.885,"(2.409, -8.173, -0.557)","(53.59, 67.215, 62.766)",Success,OK,2026-01-04T05:57:30.859003
WLI90693.1,-4.715,"(5.102, 0.759, 8.045)","(76.289, 126.0, 83.324)",Success,OK,2026-01-04T05:57:48.916841
WLI90815.1,-7.015,"(7.211, 2.853, 13.974)","(71.797, 53.953, 87.243)",Success,OK,2026-01-04T05:58:05.246470
WLI90971.1,-4.649,"(6.707, 20.154, -0.456)","(61.344, 96.497, 53.183)",Success,OK,2026-01-04T05:58:20.519507
WLI91169.1,-6.234,"(1.914, 2.273, 10.271)","(60.459, 61.033, 80.421)",Success,OK,2026-01-04T05:58:36.712033
WLI91187.1,-5.887,"(-3.565, -16.394, 1.983)","(68.942, 95.334, 76.216)",Success,OK,2026-01-04T05:58:56.548640
WLI91233.1,-4.664,"(1.309, -2.513, 3.29)","(49.007, 53.419, 68.683)",Success,OK,2026-01-04T05:59:09.230844
WLI91320.1,-5.82,"(10.558, -10.857, 3.612)","(91.418, 89.261, 69.62)",Success,OK,2026-01-04T05:59:27.732579
WLI91418.1,-4.879,"(-4.843, -3.248, -3.244)","(78.604, 63.218, 85.916)",Success,OK,2026-01-04T05:59:45.706735
WWV48155.1,-5.898,"(0.729, 17.37, 8.944)","(51.383, 95.578, 80.52)",Success,OK,2026-01-04T06:00:02.163254
WWV48341.1,-5.565,"(17.599, -1.262, -4.765)","(81.132, 48.241, 60.33)",Success,OK,2026-01-04T06:00:16.570595
WWV48650.1,-5.761,"(0.814, -2.219, 3.638)","(69.956, 69.806, 70.828)",Success,OK,2026-01-04T06:00:34.652800
WWV49748.1,-6.711,"(1.093, -14.782, 1.055)","(60.16, 82.935, 90.141)",Success,OK,2026-01-04T06:00:52.839251
WWV50939.1,-4.602,"(-0.018, 4.035, 3.799)","(55.866, 55.381, 56.265)",Success,OK,2026-01-04T06:01:06.094895
WWV51320.1,-5.858,"(5.77, 10.321, 2.136)","(92.612, 126.0, 126.0)",Success,OK,2026-01-04T06:01:34.579294
WWV51832.1,-4.946,"(5.256, -5.011, 4.433)","(80.466, 75.14, 104.691)",Success,OK,2026-01-04T06:01:52.350374
WWV52253.1,-5.385,"(-0.923, -0.581, -0.987)","(49.215, 56.26, 78.649)",Success,OK,2026-01-04T06:02:06.208210
WWV52401.1,-5.06,"(1.571, 1.611, -0.655)","(42.965, 46.932, 47.918)",Success,OK,2026-01-04T06:02:17.465827
WWV52471.1,-4.621,"(-7.675, -16.178, -17.942)","(54.596, 80.248, 85.791)",Success,OK,2026-01-04T06:02:32.463326
WWV53316.1,-5.425,"(1.165, 10.698, 11.548)","(61.275, 103.694, 126.0)",Success,OK,2026-01-04T06:02:53.690070
WWV53360.1,-5.027,"(-16.174, -8.084, 2.774)","(73.174, 54.158, 53.862)",Success,OK,2026-01-04T06:03:08.141476
WWV54458.1,-5.189,"(3.811, 0.034, 17.382)","(51.265, 58.194, 96.004)",Success,OK,2026-01-04T06:03:22.421775
WWV54888.1,-5.647,"(-0.208, 1.518, 1.642)","(53.139, 60.921, 77.467)",Success,OK,2026-01-04T06:03:36.918028
WWV55225.1,-6.549,"(6.296, 1.829, -1.249)","(63.897, 50.417, 68.367)",Success,OK,2026-01-04T06:03:50.466602
WWV55294.1,-6.259,"(-4.53, -4.641, -7.338)","(72.771, 97.095, 86.843)",Success,OK,2026-01-04T06:04:08.177945
XYX33271.1,-4.851,"(-5.04, -2.088, -1.155)","(51.575, 47.623, 56.716)",Success,OK,2026-01-04T06:04:20.704208
XYX33380.1,-5.348,"(-5.439, 0.241, -0.667)","(61.864, 59.155, 61.246)",Success,OK,2026-01-04T06:04:34.175515
XYX33488.1,-5.339,"(-2.315, 7.706, -6.317)","(76.499, 80.582, 73.201)",Success,OK,2026-01-04T06:04:50.519847
XYX33625.1,-5.337,"(3.471, 7.396, 4.534)","(86.86, 73.533, 97.085)",Success,OK,2026-01-04T06:05:11.031520
XYX33675.1,-4.082,"(16.944, 2.717, 6.673)","(88.439, 60.764, 79.936)",Success,OK,2026-01-04T06:05:26.347374
XYX33998.1,-5.372,"(3.812, -8.533, -12.541)","(84.239, 76.538, 104.58)",Success,OK,2026-01-04T06:05:47.508503
XYX34036.1,-5.341,"(15.734, -1.882, 9.972)","(125.827, 59.252, 87.185)",Success,OK,2026-01-04T06:06:04.947323
XYX34196.1,-6.09,"(1.146, 1.601, -7.097)","(60.543, 69.921, 79.563)",Success,OK,2026-01-04T06:06:20.722082
XYX34491.1,-6.29,"(2.875, -1.519, -3.916)","(68.868, 56.038, 101.374)",Success,OK,2026-01-04T06:06:37.185642
XYX34786.1,-5.387,"(4.389, 6.991, 6.484)","(59.695, 121.895, 72.301)",Success,OK,2026-01-04T06:06:54.674615
XYX35143.1,-6.489,"(7.841, -0.752, 7.761)","(60.769, 54.075, 77.709)",Success,OK,2026-01-04T06:07:09.305761
XYX35260.1,-3.982,"(-7.101, -18.302, 15.114)","(60.037, 116.712, 117.839)",Success,OK,2026-01-04T06:07:27.317492
XYX35418.1,-5.85,"(-1.829, 4.885, -1.58)","(49.186, 68.701, 71.19)",Success,OK,2026-01-04T06:07:41.478062
XYX36171.1,-5.251,"(18.853, -1.674, 22.623)","(80.478, 43.225, 99.567)",Success,OK,2026-01-04T06:07:56.196171
XYX37506.1,-5.44,"(1.483, 1.293, -5.054)","(61.089, 55.755, 71.77)",Success,OK,2026-01-04T06:08:10.891795
XYX37509.1,-5.13,"(12.987, -4.617, -5.02)","(93.604, 85.002, 115.062)",Success,OK,2026-01-04T06:08:31.151586
XYX37807.1,-6.064,"(-1.721, 0.246, -0.091)","(52.625, 57.774, 70.884)",Success,OK,2026-01-04T06:08:44.893341
